Unnamed: 0.1,Source,Year,Species,Latitude,Longitude,public_positional_accuracy,State,gps
146480,I-naturalist,2021,Hippodamia parenthesis,44.3798,-72.9446972222,0.0,Vermont,"(44.3798, -72.9446972222)"
146576,I-naturalist,2021,Hippodamia parenthesis,44.4711239946,-73.1941439908,9.0,Vermont,"(44.4711239946, -73.1941439908)"
146600,I-naturalist,2021,Hippodamia parenthesis,43.49878,-72.5340716667,12.0,Vermont,"(43.49878, -72.5340716667)"
146603,I-naturalist,2021,Hippodamia parenthesis,43.7199633333,-72.3296883333,25.0,Vermont,"(43.7199633333, -72.3296883333)"
146604,I-naturalist,2021,Hippodamia parenthesis,43.7187116667,-72.3281783333,4.0,Vermont,"(43.7187116667, -72.3281783333)"
146605,I-naturalist,2021,Hippodamia parenthesis,43.7187383333,-72.3281866667,4.0,Vermont,"(43.7187383333, -72.3281866667)"
146614,I-naturalist,2021,Hippodamia parenthesis,43.7103877136,-72.3055797293,22.0,Vermont,"(43.7103877136, -72.3055797293)"
146691,I-naturalist,2021,Hippodamia parenthesis,44.49208,-73.240355,175.0,Vermont,"(44.49208, -73.240355)"
147135,I-naturalist,2021,Hippodamia parenthesis,42.4550372697,-71.083552514,52.0,Massachusetts,"(42.4550372697, -71.083552514)"
147415,I-naturalist,2021,Hippodamia parenthesis,43.217296565,-85.5391485606,6.0,Michigan,"(43.217296565, -85.5391485606)"
147507,I-naturalist,2021,Hippodamia parenthesis,45.8407991426,-86.6721142922,3.0,Michigan,"(45.8407991426, -86.6721142922)"
148150,I-naturalist,2021,Hippodamia parenthesis,42.5643559476,-71.1792484476,22.0,Massachusetts,"(42.5643559476, -71.1792484476)"
148902,I-naturalist,2021,Hippodamia parenthesis,38.729155,-104.83288,0.0,Colorado,"(38.729155, -104.83288)"
149731,I-naturalist,2021,Hippodamia parenthesis,39.5422338768,-105.0113038193,27.0,Colorado,"(39.5422338768, -105.0113038193)"
149780,I-naturalist,2021,Hippodamia parenthesis,39.0198778333,-104.2711033333,8.0,Colorado,"(39.0198778333, -104.2711033333)"
149867,I-naturalist,2021,Hippodamia parenthesis,38.8732135997,-106.9804895,0.0,Colorado,"(38.8732135997, -106.9804895)"
149978,I-naturalist,2021,Hippodamia parenthesis,43.2966633333,-89.3807,7.0,Wisconsin,"(43.2966633333, -89.3807)"
149982,I-naturalist,2021,Hippodamia parenthesis,44.8805732727,-92.6276550293,65.0,Wisconsin,"(44.8805732727, -92.6276550293)"
150245,I-naturalist,2021,Hippodamia parenthesis,41.8927032117,-89.3513232567,0.0,Illinois,"(41.8927032117, -89.3513232567)"
150709,I-naturalist,2021,Hippodamia parenthesis,40.0723740639,-88.2584977519,30.0,Illinois,"(40.0723740639, -88.2584977519)"
150804,I-naturalist,2021,Hippodamia parenthesis,44.8642969039,-110.1691910439,30.0,Wyoming,"(44.8642969039, -110.1691910439)"
151046,I-naturalist,2021,Hippodamia parenthesis,40.78436525,-89.5750317222,0.0,Illinois,"(40.78436525, -89.5750317222)"
153998,I-naturalist,2021,Hippodamia parenthesis,41.7689838051,-72.1855059214,57.0,Connecticut,"(41.7689838051, -72.1855059214)"
155163,I-naturalist,2021,Hippodamia parenthesis,39.0637922,-78.0652661,259.0,Virginia,"(39.0637922, -78.0652661)"
155186,I-naturalist,2021,Hippodamia parenthesis,36.6695685818,-81.6064512476,4.0,Virginia,"(36.6695685818, -81.6064512476)"
155189,I-naturalist,2021,Hippodamia parenthesis,38.965017,-77.8550299722,0.0,Virginia,"(38.965017, -77.8550299722)"
155290,I-naturalist,2021,Hippodamia parenthesis,38.9646019722,-77.8535339722,0.0,Virginia,"(38.9646019722, -77.8535339722)"
155626,I-naturalist,2021,Hippodamia parenthesis,38.962592,-77.8568829722,0.0,Virginia,"(38.962592, -77.8568829722)"
156117,I-naturalist,2021,Hippodamia parenthesis,39.4324975024,-76.6060533375,101.0,Maryland,"(39.4324975024, -76.6060533375)"
157252,I-naturalist,2021,Hippodamia parenthesis,46.1815922649,-121.4834086227,455.0,Washington,"(46.1815922649, -121.4834086227)"
157393,I-naturalist,2021,Hippodamia parenthesis,48.4984664917,-120.761756897,59.0,Washington,"(48.4984664917, -120.761756897)"
157396,I-naturalist,2021,Hippodamia parenthesis,41.6650287869,-91.5844664329,15.0,Iowa,"(41.6650287869, -91.5844664329)"
157397,I-naturalist,2021,Hippodamia parenthesis,41.6650708279,-91.5845747723,15.0,Iowa,"(41.6650708279, -91.5845747723)"
157518,I-naturalist,2021,Hippodamia parenthesis,48.715392,-121.998253,0.0,Washington,"(48.715392, -121.998253)"
158289,I-naturalist,2021,Hippodamia parenthesis,42.0641003833,-93.6367334425,185.0,Iowa,"(42.0641003833, -93.6367334425)"
158324,I-naturalist,2021,Hippodamia parenthesis,41.66493789,-91.58444145,9.0,Iowa,"(41.66493789, -91.58444145)"
158348,I-naturalist,2021,Hippodamia parenthesis,40.8230379722,-93.720465,0.0,Iowa,"(40.8230379722, -93.720465)"
158354,I-naturalist,2021,Hippodamia parenthesis,41.7000007629,-93.6399993896,90.0,Iowa,"(41.7000007629, -93.6399993896)"
158660,I-naturalist,2021,Hippodamia parenthesis,44.4176216667,-70.8137066667,0.0,Maine,"(44.4176216667, -70.8137066667)"
158864,I-naturalist,2021,Hippodamia parenthesis,43.6182313337,-70.3058432,4.0,Maine,"(43.6182313337, -70.3058432)"
158903,I-naturalist,2021,Hippodamia parenthesis,44.2768166667,-69.0551445,4.0,Maine,"(44.2768166667, -69.0551445)"
162241,I-naturalist,2021,Hippodamia parenthesis,34.6038093333,-82.7353439167,0.0,South Carolina,"(34.6038093333, -82.7353439167)"
163121,I-naturalist,2021,Hippodamia parenthesis,44.3597793579,-98.2107162476,65.0,South Dakota,"(44.3597793579, -98.2107162476)"
163695,I-naturalist,2021,Hippodamia parenthesis,45.1390312997,-76.3840890997,0.0,,"(45.1390312997, -76.3840890997)"
164037,I-naturalist,2021,Hippodamia parenthesis,42.6048783333,-79.1141805,10.0,New York,"(42.6048783333, -79.1141805)"
164081,I-naturalist,2021,Hippodamia parenthesis,42.606555,-79.1133111667,54.0,New York,"(42.606555, -79.1133111667)"
164087,I-naturalist,2021,Hippodamia parenthesis,42.6050616667,-79.1141583333,8.0,New York,"(42.6050616667, -79.1141583333)"
164107,I-naturalist,2021,Hippodamia parenthesis,42.484695,-76.534355,0.0,New York,"(42.484695, -76.534355)"
164215,I-naturalist,2021,Hippodamia parenthesis,44.5793388371,-75.0952804564,165.0,New York,"(44.5793388371, -75.0952804564)"
164640,I-naturalist,2021,Hippodamia parenthesis,40.6208282942,-73.2842367143,3.0,New York,"(40.6208282942, -73.2842367143)"
166190,I-naturalist,2021,Hippodamia parenthesis,49.0149111167,-114.0213305,4.0,,"(49.0149111167, -114.0213305)"
167788,I-naturalist,2021,Hippodamia parenthesis,43.6209622669,-79.395362741,8.0,,"(43.6209622669, -79.395362741)"
169357,I-naturalist,2021,Hippodamia parenthesis,50.9911966667,-114.144815,0.0,,"(50.9911966667, -114.144815)"
169491,I-naturalist,2021,Hippodamia parenthesis,44.9477804587,-75.7230388893,2.0,,"(44.9477804587, -75.7230388893)"
170709,I-naturalist,2021,Hippodamia parenthesis,49.004414965,-119.61431324,0.0,,"(49.004414965, -119.61431324)"
171252,I-naturalist,2021,Hippodamia parenthesis,51.0425305556,-114.0317722222,0.0,,"(51.0425305556, -114.0317722222)"
171929,I-naturalist,2021,Hippodamia parenthesis,40.9668189756,-79.6136206651,200.0,Pennsylvania,"(40.9668189756, -79.6136206651)"
172121,I-naturalist,2021,Hippodamia parenthesis,42.1023489163,-80.0525774249,5.0,Pennsylvania,"(42.1023489163, -80.0525774249)"
172195,I-naturalist,2021,Hippodamia parenthesis,40.6234989355,-80.0309310077,46.0,Pennsylvania,"(40.6234989355, -80.0309310077)"
172278,I-naturalist,2021,Hippodamia parenthesis,40.5666166667,-80.1236638333,5.0,Pennsylvania,"(40.5666166667, -80.1236638333)"
172456,I-naturalist,2021,Hippodamia parenthesis,40.4453999722,-75.6268529722,0.0,Pennsylvania,"(40.4453999722, -75.6268529722)"
172483,I-naturalist,2021,Hippodamia parenthesis,40.7753606111,-77.8502197222,0.0,Pennsylvania,"(40.7753606111, -77.8502197222)"
172512,I-naturalist,2021,Hippodamia parenthesis,40.9096716667,-76.1000221667,67.0,Pennsylvania,"(40.9096716667, -76.1000221667)"
172647,I-naturalist,2021,Hippodamia parenthesis,51.1055548949,-114.1236425841,27.0,,"(51.1055548949, -114.1236425841)"
172666,I-naturalist,2021,Hippodamia parenthesis,49.8057969722,-99.640218,0.0,,"(49.8057969722, -99.640218)"
173596,I-naturalist,2021,Hippodamia parenthesis,39.1278989722,-84.790907,0.0,Ohio,"(39.1278989722, -84.790907)"
173642,I-naturalist,2021,Hippodamia parenthesis,40.42313,-81.2441716667,5.0,Ohio,"(40.42313, -81.2441716667)"
173643,I-naturalist,2021,Hippodamia parenthesis,40.848495,-81.1060195,18.0,Ohio,"(40.848495, -81.1060195)"
173718,I-naturalist,2021,Hippodamia parenthesis,40.9598579407,-83.6566772461,32.0,Ohio,"(40.9598579407, -83.6566772461)"
173732,I-naturalist,2021,Hippodamia parenthesis,40.8339425,-83.6507644,641.0,Ohio,"(40.8339425, -83.6507644)"
174106,I-naturalist,2021,Hippodamia parenthesis,40.0670720704,-82.4485413448,29.0,Ohio,"(40.0670720704, -82.4485413448)"
174112,I-naturalist,2021,Hippodamia parenthesis,41.3331196997,-81.4100928997,0.0,Ohio,"(41.3331196997, -81.4100928997)"
174120,I-naturalist,2021,Hippodamia parenthesis,41.1490202357,-83.5098943859,6.0,Ohio,"(41.1490202357, -83.5098943859)"
174387,I-naturalist,2021,Hippodamia parenthesis,41.7607140681,-81.2877079379,24.0,Ohio,"(41.7607140681, -81.2877079379)"
174397,I-naturalist,2021,Hippodamia parenthesis,41.0224388333,-82.095025,3.0,Ohio,"(41.0224388333, -82.095025)"
174406,I-naturalist,2021,Hippodamia parenthesis,40.6976370191,-81.1772745364,7.0,Ohio,"(40.6976370191, -81.1772745364)"
174479,I-naturalist,2021,Hippodamia parenthesis,41.0080810997,-81.401983,0.0,Ohio,"(41.0080810997, -81.401983)"
174861,I-naturalist,2021,Hippodamia parenthesis,40.4396098934,-79.947068207,5.0,Pennsylvania,"(40.4396098934, -79.947068207)"
174915,I-naturalist,2021,Hippodamia parenthesis,40.7009055556,-77.9574027778,0.0,Pennsylvania,"(40.7009055556, -77.9574027778)"
175553,I-naturalist,2021,Hippodamia parenthesis,45.0672874451,-93.3816223145,8.0,Minnesota,"(45.0672874451, -93.3816223145)"
175600,I-naturalist,2021,Hippodamia parenthesis,45.2233708996,-93.2748620423,62.0,Minnesota,"(45.2233708996, -93.2748620423)"
175606,I-naturalist,2021,Hippodamia parenthesis,45.2233633428,-93.2749371442,62.0,Minnesota,"(45.2233633428, -93.2749371442)"
175676,I-naturalist,2021,Hippodamia parenthesis,45.2233633428,-93.2748942288,64.0,Minnesota,"(45.2233633428, -93.2748942288)"
175916,I-naturalist,2021,Hippodamia parenthesis,47.3135176224,-92.6201386721,2.0,Minnesota,"(47.3135176224, -92.6201386721)"
175918,I-naturalist,2021,Hippodamia parenthesis,47.1482941491,-92.7688490279,2.0,Minnesota,"(47.1482941491, -92.7688490279)"
176677,I-naturalist,2021,Hippodamia parenthesis,48.1139944444,-96.1536666667,0.0,Minnesota,"(48.1139944444, -96.1536666667)"
177087,I-naturalist,2021,Hippodamia parenthesis,45.5646454997,-67.4248065,0.0,,"(45.5646454997, -67.4248065)"
177221,I-naturalist,2021,Hippodamia parenthesis,44.1562423706,-77.7039337158,28.0,,"(44.1562423706, -77.7039337158)"
177429,I-naturalist,2021,Hippodamia parenthesis,45.0430984497,-79.3121032715,65.0,,"(45.0430984497, -79.3121032715)"
177639,I-naturalist,2021,Hippodamia parenthesis,38.990020267,-93.5667738321,31.0,Missouri,"(38.990020267, -93.5667738321)"
178203,I-naturalist,2021,Hippodamia parenthesis,46.9103756286,-71.1826451018,15.0,,"(46.9103756286, -71.1826451018)"
178647,I-naturalist,2021,Hippodamia parenthesis,50.8022313864,-115.3679546714,660.0,,"(50.8022313864, -115.3679546714)"
178932,I-naturalist,2021,Hippodamia parenthesis,43.4807371233,-79.9531061235,15.0,,"(43.4807371233, -79.9531061235)"
182816,I-naturalist,2021,Hippodamia parenthesis,44.09693975,-78.168068,0.0,,"(44.09693975, -78.168068)"
182893,I-naturalist,2021,Hippodamia parenthesis,43.93724,-78.887912,0.0,,"(43.93724, -78.887912)"
182909,I-naturalist,2021,Hippodamia parenthesis,42.8505134444,-79.5619964444,0.0,,"(42.8505134444, -79.5619964444)"
183122,I-naturalist,2021,Hippodamia parenthesis,45.78398,-75.0989916667,6.0,,"(45.78398, -75.0989916667)"
183147,I-naturalist,2021,Hippodamia parenthesis,43.8986062997,-77.2799109997,0.0,,"(43.8986062997, -77.2799109997)"
183296,I-naturalist,2021,Hippodamia parenthesis,49.0532083333,-114.0758528333,4.0,,"(49.0532083333, -114.0758528333)"
184248,I-naturalist,2021,Hippodamia parenthesis,53.6015116,-106.516698,0.0,,"(53.6015116, -106.516698)"
184263,I-naturalist,2021,Hippodamia parenthesis,50.1070149722,-123.2059349722,0.0,,"(50.1070149722, -123.2059349722)"
184324,I-naturalist,2021,Hippodamia parenthesis,42.2715008779,-83.0854001806,19.0,,"(42.2715008779, -83.0854001806)"
184415,I-naturalist,2021,Hippodamia parenthesis,45.7096990703,-65.4716810036,15.0,,"(45.7096990703, -65.4716810036)"
184499,I-naturalist,2021,Hippodamia parenthesis,36.1962945066,-105.2243145982,22.0,New Mexico,"(36.1962945066, -105.2243145982)"
184559,I-naturalist,2021,Hippodamia parenthesis,35.2400472222,-107.660775,102.0,New Mexico,"(35.2400472222, -107.660775)"
185617,I-naturalist,2021,Hippodamia parenthesis,44.5725740427,-73.5705320165,9.0,New York,"(44.5725740427, -73.5705320165)"
185729,I-naturalist,2021,Hippodamia parenthesis,44.3809620129,-78.3303121125,4.0,,"(44.3809620129, -78.3303121125)"
185907,I-naturalist,2021,Hippodamia parenthesis,42.65565,-80.5727183333,20.0,,"(42.65565, -80.5727183333)"
186004,I-naturalist,2021,Hippodamia parenthesis,45.5921866667,-73.2449416667,4.0,,"(45.5921866667, -73.2449416667)"
186686,I-naturalist,2021,Hippodamia parenthesis,43.8991383333,-77.0551916667,6.0,,"(43.8991383333, -77.0551916667)"
186715,I-naturalist,2021,Hippodamia parenthesis,50.9339199326,-115.7176792511,6.0,,"(50.9339199326, -115.7176792511)"
186870,I-naturalist,2021,Hippodamia parenthesis,40.7217869233,-99.3697406352,8.0,Nebraska,"(40.7217869233, -99.3697406352)"
187206,I-naturalist,2021,Hippodamia parenthesis,42.7643366667,-71.855545,16.0,New Hampshire,"(42.7643366667, -71.855545)"
187308,I-naturalist,2021,Hippodamia parenthesis,37.9521666667,-118.4511866667,5.0,Nevada,"(37.9521666667, -118.4511866667)"
187489,I-naturalist,2021,Hippodamia parenthesis,40.1828512869,-116.8960129225,35.0,Nevada,"(40.1828512869, -116.8960129225)"
187636,I-naturalist,2021,Hippodamia parenthesis,53.67478,-112.8204633333,8.0,,"(53.67478, -112.8204633333)"
187667,I-naturalist,2021,Hippodamia parenthesis,45.4589974231,-75.9825201399,76.0,,"(45.4589974231, -75.9825201399)"
187708,I-naturalist,2021,Hippodamia parenthesis,45.555855725,-73.7891930714,471.0,,"(45.555855725, -73.7891930714)"
188298,I-naturalist,2021,Hippodamia parenthesis,49.7443738825,-118.936390878,659.0,,"(49.7443738825, -118.936390878)"
188436,I-naturalist,2021,Hippodamia parenthesis,46.1667216667,-113.0646666667,0.0,Montana,"(46.1667216667, -113.0646666667)"
189506,I-naturalist,2021,Hippodamia parenthesis,49.8472620264,-97.1685281757,8.0,,"(49.8472620264, -97.1685281757)"
1135,I-naturalist,2021,Hippodamia parenthesis,42.4171283333,-87.804335,0.0,Illinois,"(42.4171283333, -87.804335)"
1800,I-naturalist,2021,Hippodamia parenthesis,44.4174494484,-78.2564968462,184.0,,"(44.4174494484, -78.2564968462)"
2112,I-naturalist,2021,Hippodamia parenthesis,41.6122336256,-83.8074899315,161.0,Ohio,"(41.6122336256, -83.8074899315)"
2853,I-naturalist,2021,Hippodamia parenthesis,43.7110277778,-72.3061666667,4.0,Vermont,"(43.7110277778, -72.3061666667)"
2854,I-naturalist,2021,Hippodamia parenthesis,43.7110055556,-72.3061611111,4.0,Vermont,"(43.7110055556, -72.3061611111)"
2855,I-naturalist,2021,Hippodamia parenthesis,43.7110138889,-72.3061611111,4.0,Vermont,"(43.7110138889, -72.3061611111)"
2856,I-naturalist,2021,Hippodamia parenthesis,43.7110333333,-72.3061972222,4.0,Vermont,"(43.7110333333, -72.3061972222)"
2857,I-naturalist,2021,Hippodamia parenthesis,43.7110138889,-72.3061916667,4.0,Vermont,"(43.7110138889, -72.3061916667)"
2858,I-naturalist,2021,Hippodamia parenthesis,43.7110111111,-72.3061972222,4.0,Vermont,"(43.7110111111, -72.3061972222)"
2859,I-naturalist,2021,Hippodamia parenthesis,43.711025,-72.3061666667,4.0,Vermont,"(43.711025, -72.3061666667)"
2860,I-naturalist,2021,Hippodamia parenthesis,43.7110111111,-72.3061916667,4.0,Vermont,"(43.7110111111, -72.3061916667)"
2862,I-naturalist,2021,Hippodamia parenthesis,43.7109805556,-72.3061611111,4.0,Vermont,"(43.7109805556, -72.3061611111)"
2863,I-naturalist,2021,Hippodamia parenthesis,43.7109861111,-72.3061833333,4.0,Vermont,"(43.7109861111, -72.3061833333)"
2864,I-naturalist,2021,Hippodamia parenthesis,43.7110055556,-72.3061527778,4.0,Vermont,"(43.7110055556, -72.3061527778)"
2865,I-naturalist,2021,Hippodamia parenthesis,43.7110027778,-72.3061361111,4.0,Vermont,"(43.7110027778, -72.3061361111)"
2866,I-naturalist,2021,Hippodamia parenthesis,43.7109972222,-72.3061305556,4.0,Vermont,"(43.7109972222, -72.3061305556)"
2867,I-naturalist,2021,Hippodamia parenthesis,43.7110111111,-72.3061611111,4.0,Vermont,"(43.7110111111, -72.3061611111)"
2870,I-naturalist,2021,Hippodamia parenthesis,43.7105666667,-72.3055111111,12.0,Vermont,"(43.7105666667, -72.3055111111)"
2871,I-naturalist,2021,Hippodamia parenthesis,43.7105972222,-72.3055111111,10.0,Vermont,"(43.7105972222, -72.3055111111)"
2872,I-naturalist,2021,Hippodamia parenthesis,43.7106138889,-72.3054888889,9.0,Vermont,"(43.7106138889, -72.3054888889)"
2873,I-naturalist,2021,Hippodamia parenthesis,43.710625,-72.3054722222,9.0,Vermont,"(43.710625, -72.3054722222)"
2874,I-naturalist,2021,Hippodamia parenthesis,43.7106083333,-72.3054666667,10.0,Vermont,"(43.7106083333, -72.3054666667)"
2875,I-naturalist,2021,Hippodamia parenthesis,43.710575,-72.30535,4.0,Vermont,"(43.710575, -72.30535)"
2876,I-naturalist,2021,Hippodamia parenthesis,43.7105722222,-72.30535,4.0,Vermont,"(43.7105722222, -72.30535)"
2877,I-naturalist,2021,Hippodamia parenthesis,43.7105638889,-72.3053583333,4.0,Vermont,"(43.7105638889, -72.3053583333)"
2878,I-naturalist,2021,Hippodamia parenthesis,43.7105416667,-72.3053888889,4.0,Vermont,"(43.7105416667, -72.3053888889)"
2879,I-naturalist,2021,Hippodamia parenthesis,43.7105305556,-72.3054055556,4.0,Vermont,"(43.7105305556, -72.3054055556)"
2880,I-naturalist,2021,Hippodamia parenthesis,43.710525,-72.3054055556,4.0,Vermont,"(43.710525, -72.3054055556)"
2881,I-naturalist,2021,Hippodamia parenthesis,43.7105833333,-72.3053972222,4.0,Vermont,"(43.7105833333, -72.3053972222)"
2882,I-naturalist,2021,Hippodamia parenthesis,43.7105861111,-72.3053805556,4.0,Vermont,"(43.7105861111, -72.3053805556)"
2883,I-naturalist,2021,Hippodamia parenthesis,43.7105944444,-72.3053805556,4.0,Vermont,"(43.7105944444, -72.3053805556)"
2884,I-naturalist,2021,Hippodamia parenthesis,43.7105444444,-72.3053972222,4.0,Vermont,"(43.7105444444, -72.3053972222)"
2885,I-naturalist,2021,Hippodamia parenthesis,43.7105555556,-72.3053972222,4.0,Vermont,"(43.7105555556, -72.3053972222)"
2886,I-naturalist,2021,Hippodamia parenthesis,43.7106138889,-72.305375,4.0,Vermont,"(43.7106138889, -72.305375)"
3767,I-naturalist,2021,Hippodamia parenthesis,46.2693250631,-119.2882465347,56.0,Washington,"(46.2693250631, -119.2882465347)"
5492,I-naturalist,2021,Hippodamia parenthesis,42.99442,-77.37258833,4.0,New York,"(42.99442, -77.37258833)"
6115,I-naturalist,2021,Hippodamia parenthesis,39.8494383333,-105.4284533333,5.0,Colorado,"(39.8494383333, -105.4284533333)"
7205,I-naturalist,2021,Hippodamia parenthesis,44.47732,-77.31387,5.0,,"(44.47732, -77.31387)"
9616,I-naturalist,2021,Hippodamia parenthesis,42.3647154719,-71.2368285701,13.0,Massachusetts,"(42.3647154719, -71.2368285701)"
11244,I-naturalist,2021,Hippodamia parenthesis,46.9181226648,-71.2139392774,31.0,,"(46.9181226648, -71.2139392774)"
11245,I-naturalist,2021,Hippodamia parenthesis,46.9109031761,-71.2266362822,31.0,,"(46.9109031761, -71.2266362822)"
